fclass,name,id,address,city,region,postcode
footway,,57,"236 High Holborn, London, WC1V 7DN, Greater London",London,Greater London,WC1V 7DN
steps,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
steps,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
steps,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
steps,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,101,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,13,"Holborn Underground Station, 88-94 Kingsway, London, WC2B 6AA, Greater London",London,Greater London,WC2B 6AA
footway,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
steps,,715,"Unit 115, The Mall At Cribbs Causeway, Merlin Road, Bristol, BS34 5UP, South West",Bristol,South West,BS34 5UP
unclassified,Wheeler Gate,960,"38-40 Wheeler Gate, Nottingham, NG1 2ND, East Midlands",Nottingham,East Midlands,NG1 2ND
pedestrian,Wheeler Gate,960,"38-40 Wheeler Gate, Nottingham, NG1 2ND, East Midlands",Nottingham,East Midlands,NG1 2ND
pedestrian,Exchange Way,85,"Market Road, Chelmsford, CM1 1XA, East Of England",Chelmsford,East Of England,CM1 1XA
footway,,873,"375-381 Oxford Street, London, W1C 2JS, Greater London",London,Greater London,W1C 2JS
footway,,873,"375-381 Oxford Street, London, W1C 2JS, Greater London",London,Greater London,W1C 2JS
footway,,873,"375-381 Oxford Street, London, W1C 2JS, Greater London",London,Greater London,W1C 2JS
pedestrian,Woodstock Street,120,"353 Oxford Street, London, W1C 2JG, Greater London",London,Greater London,W1C 2JG
footway,,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
footway,,746,"Butlers Wharf, 28 Shad Thames, London, SE1 2YG, Greater London",London,Greater London,SE1 2YG
primary,Regent Street,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
primary,Regent Street,457,"178-180 Regent Street, London, W1B 5TW, Greater London",London,Greater London,W1B 5TW
footway,,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
footway,,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
footway,Carting Lane,683,"91-92 Strand, London, WC2R 0DW, Greater London",London,Greater London,WC2R 0DW
pedestrian,Black Cap Yard,141,"167-169 Camden High Street, London, NW1 7JY, Greater London",London,Greater London,NW1 7JY
footway,,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
footway,,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
footway,,594,"Unit B13, The Balcony, Waterloo Station, London, SE1 7LY, Greater London",London,Greater London,SE1 7LY
primary,Shaftesbury Avenue,83,"Central St. Giles, 1 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
primary,High Holborn,83,"Central St. Giles, 1 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
footway,,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
footway,,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
footway,,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
service,New Oxford Street,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
footway,,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
primary,Southampton Row,22,"92 Southampton Row, London, WC1B 4BH, Greater London",London,Greater London,WC1B 4BH
primary,Southampton Row,1,"69 Southampton Row, London, WC1B 4ET, Greater London",London,Greater London,WC1B 4ET
steps,,575,"Unit 2, The Brunswick, Marchmont Street, London, WC1N 1AE, Greater London",London,Greater London,WC1N 1AE
pedestrian,,575,"Unit 2, The Brunswick, Marchmont Street, London, WC1N 1AE, Greater London",London,Greater London,WC1N 1AE
footway,,625,"73-77 Euston Road, London, NW1 2QS, Greater London",London,Greater London,NW1 2QS
footway,,625,"73-77 Euston Road, London, NW1 2QS, Greater London",London,Greater London,NW1 2QS
footway,,1001,"27-29 Euston Road, London, NW1 2SD, Greater London",London,Greater London,NW1 2SD
cycleway,,18,"Unit 2, The Oracle Shopping Centre, Minster Street, Reading, RG1 2AG, South East",Reading,South East,RG1 2AG
pedestrian,Chain Street,556,"3 Chain Street, Reading, RG1 2HX, South East",Reading,South East,RG1 2HX
pedestrian,Chain Street,885,"30 Chain Street, Reading, RG1 2HX, South East",Reading,South East,RG1 2HX
pedestrian,Chain Street,316,"95 Broad Street, Reading, RG1 2AP, South East",Reading,South East,RG1 2AP
pedestrian,,266,"11 East Gates, Leicester, LE1 5YA, East Midlands",Leicester,East Midlands,LE1 5YA
footway,Martin's Yard,426,"27 High Street, Market Harborough, LE16 7NL, East Midlands",Market Harborough,East Midlands,LE16 7NL
footway,Three Crowns Yard,426,"27 High Street, Market Harborough, LE16 7NL, East Midlands",Market Harborough,East Midlands,LE16 7NL
footway,Quakers Yard,46,"10 Adam & Eve Street, Market Harborough, LE16 7LT, East Midlands",Market Harborough,East Midlands,LE16 7LT
unclassified,West Street,598,"Unit 3a, New Century House, West Street, Gateshead, NE8 1HR, North East",Gateshead,North East,NE8 1HR
pedestrian,Coppergate Walk and Saint Mary's Square,15,"Unit 2, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
pedestrian,Coppergate Walk and Saint Mary's Square,17,"Unit 5, Coppergate Shopping Centre, St. Marys Square, York, YO1 9NY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9NY
pedestrian,Coppergate Walk and Saint Mary's Square,31,"Unit 3, Coppergate Shopping Centre, St. Marys Square, York, YO1 9WY, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9WY
primary,New Oxford Street,11,"76 New Oxford Street, London, WC1A 1EU, Greater London",London,Greater London,WC1A 1EU
footway,Grey's Quarter,870,"Unit 18, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
footway,Grey's Quarter,785,"Unit 12, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
primary,Blackfriars Bridge,681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
footway,,681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
pedestrian,Albion Street,241,"50 Albion Street, Leeds, LS1 6AD, Yorkshire and the Humber",Leeds,Yorkshire and the Humber,LS1 6AD
pedestrian,,247,"41 High Street, Sheffield, S1 2GB, Yorkshire and the Humber",Sheffield,Yorkshire and the Humber,S1 2GB
primary,Blackfriars Road,681,"1 Blackfriars Bridge, London, SE1 9UD, Greater London",London,Greater London,SE1 9UD
pedestrian,All Saints Walk,192,"Unit 30, Ridings Shopping Centre, All Saints Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
pedestrian,All Saints Walk,471,"Unit 34, Ridings Shopping Centre, All Saints Walk, Wakefield, WF1 1US, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1US
pedestrian,All Saints Walk,191,"Unit 38-40, Ridings Shopping Centre, All Saints Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
pedestrian,All Saints Walk,472,"Unit 5, Ridings Shopping Centre, All Saints Walk, Wakefield, WF1 1DS, Yorkshire and the Humber",Wakefield,Yorkshire and the Humber,WF1 1DS
living_street,Bond Street,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
pedestrian,New Cathedral Street,288,"5 New Cathedral Street, Manchester, M1 1AD, North West",Manchester,North West,M1 1AD
pedestrian,,488,"Unit 17-18, Liverpool Central, Ranelagh Street, Liverpool, L1 1JW, North West",Liverpool,North West,L1 1JW
residential,Melcombe Place,1002,"Unit 3, Marylebone Railway Station, Melcombe Place, London, NW1 6JJ, Greater London",London,Greater London,NW1 6JJ
service,Coventry Road,47,"4 Manor Walk, Market Harborough, LE16 9BP, East Midlands",Market Harborough,East Midlands,LE16 9BP
unclassified,Northumberland Road,849,"John Dobson Street, Newcastle Upon Tyne, NE1 8JF, North East",Newcastle Upon Tyne,North East,NE1 8JF
unclassified,Pilgrim Street,722,"1 Blackett Street, Newcastle Upon Tyne, NE1 5AU, North East",Newcastle Upon Tyne,North East,NE1 5AU
footway,,615,"40 High Street North, Dunstable, LU6 1LA, East Of England",Dunstable,East Of England,LU6 1LA
footway,Mary Terrace,314,"89 Camden High Street, London, NW1 7JL, Greater London",London,Greater London,NW1 7JL
footway,Mary Terrace,314,"89 Camden High Street, London, NW1 7JL, Greater London",London,Greater London,NW1 7JL
footway,High Friars,870,"Unit 18, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
footway,High Friars,785,"Unit 12, Intu Eldon Square, Greys Quarter, Newcastle Upon Tyne, NE1 7AP, North East",Newcastle Upon Tyne,North East,NE1 7AP
footway,,757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG
pedestrian,,757,"13 Westbourne Terrace Road, London, W2 6NG, Greater London",London,Greater London,W2 6NG
service,New Oxford Street,535,"34 New Oxford Street, London, WC1A 1AP, Greater London",London,Greater London,WC1A 1AP
primary,Regent Street St James's,982,"13 Regent Street, London, SW1Y 4LR, Greater London",London,Greater London,SW1Y 4LR
pedestrian,Paradise Street,491,"11 Paradise Street, Liverpool, L1 3BL, North West",Liverpool,North West,L1 3BL
pedestrian,Coney Street,856,"Unit 1, 3-7 Coney Street, York, YO1 9QL, Yorkshire and the Humber",York,Yorkshire and the Humber,YO1 9QL
pedestrian,,565,"Unit 2a, Grand Buildings, Jameson Street, Hull, HU1 3JX, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3JX
pedestrian,,971,"17 King Edward Street, Hull, HU1 3RL, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3RL
pedestrian,,566,"61-63 Jameson Street, Hull, HU1 3HU, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3HU
pedestrian,,219,"21-23 King Edward Street, Hull, HU1 3RL, Yorkshire and the Humber",Hull,Yorkshire and the Humber,HU1 3RL
footway,,582,"8-10 Magdalen Street, Norwich, NR3 1HU, East Of England",Norwich,East Of England,NR3 1HU
footway,,5,"Unit 35, Hammersmith Broadway Shopping Centre, Hammersmith Broadway, London, W6 9YD, Greater London",London,Greater London,W6 9YD
footway,,479,"24-26 Prince of Wales Road, Norwich, NR1 1LG, East Of England",Norwich,East Of England,NR1 1LG
footway,,479,"24-26 Prince of Wales Road, Norwich, NR1 1LG, East Of England",Norwich,East Of England,NR1 1LG
footway,Hertford Street,374,"74 Hertford Street, Coventry, CV1 1LB, West Midlands",Coventry,West Midlands,CV1 1LB
footway,Cross Cheaping,550,"62-64 Broadgate, Coventry, CV1 1NF, West Midlands",Coventry,West Midlands,CV1 1NF
footway,Cross Cheaping,550,"62-64 Broadgate, Coventry, CV1 1NF, West Midlands",Coventry,West Midlands,CV1 1NF
pedestrian,Hertford Street,374,"74 Hertford Street, Coventry, CV1 1LB, West Midlands",Coventry,West Midlands,CV1 1LB
footway,,582,"8-10 Magdalen Street, Norwich, NR3 1HU, East Of England",Norwich,East Of England,NR3 1HU
primary,Oxford Street,954,"260 Oxford Street, London, W1C 1DN, Greater London",London,Greater London,W1C 1DN
primary,Oxford Street,110,"262 Oxford Street, London, W1C 1DE, Greater London",London,Greater London,W1C 1DE
secondary,Conduit Street,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
secondary,Conduit Street,953,"203 Regent Street, London, W1B 4NB, Greater London",London,Greater London,W1B 4NB
tertiary,High Street,318,"8 High Street, Reading, RG1 2EA, South East",Reading,South East,RG1 2EA
cycleway,Duke Street Hill,173,"2 London Bridge Walk, London, SE1 2SX, Greater London",London,Greater London,SE1 2SX
unclassified,Quaker Way,797,"Quaker Way, Mansfield, NG18 1SX, East Midlands",Mansfield,East Midlands,NG18 1SX
footway,Cucumber Alley,806,"Thomas Neal's Centre, 41 Earlham Street, London, WC2H 9LX, Greater London",London,Greater London,WC2H 9LX
cycleway,Howland Street,704,"68-70 Whitfield Street, London, W1T 4EY, Greater London",London,Greater London,W1T 4EY
residential,Kendal Street,114,"108-110 Edgware Road, London, W2 2EA, Greater London",London,Greater London,W2 2EA
tertiary,Connaught Street,358,"55-57 Connaught Street, London, W2 2BB, Greater London",London,Greater London,W2 2BB
tertiary,Connaught Street,269,"38 Connaught Street, London, W2 2AF, Greater London",London,Greater London,W2 2AF
trunk,Edgware Road,116,"36-40 Edgware Road, London, W2 2EH, Greater London",London,Greater London,W2 2EH
trunk,Edgware Road,146,"95 Edgware Road, London, W2 2HX, Greater London",London,Greater London,W2 2HX
trunk,Edgware Road,114,"108-110 Edgware Road, London, W2 2EA, Greater London",London,Greater London,W2 2EA
trunk,Edgware Road,113,"156-158 Edgware Road, London, W2 2DS, Greater London",London,Greater London,W2 2DS
trunk,Edgware Road,117,"21 Edgware Road, London, W2 2JE, Greater London",London,Greater London,W2 2JE
trunk,Edgware Road,115,"45-47 Edgware Road, London, W2 2EG, Greater London",London,Greater London,W2 2EG
trunk,Edgware Road,116,"36-40 Edgware Road, London, W2 2EH, Greater London",London,Greater London,W2 2EH
trunk,Edgware Road,117,"21 Edgware Road, London, W2 2JE, Greater London",London,Greater London,W2 2JE
trunk,Edgware Road,114,"108-110 Edgware Road, London, W2 2EA, Greater London",London,Greater London,W2 2EA
residential,Moscow Road,159,"103 Queensway, London, W2 4SJ, Greater London",London,Greater London,W2 4SJ
pedestrian,,874,"13 High Street, Southend-On-Sea, SS1 1JE, East Of England",Southend-On-Sea,East Of England,SS1 1JE
service,Cypress Place,711,"Unit 6, The Qube, 101-106 Tottenham Court Road, London, W1T 4TT, Greater London",London,Greater London,W1T 4TT
footway,,575,"Unit 2, The Brunswick, Marchmont Street, London, WC1N 1AE, Greater London",London,Greater London,WC1N 1AE
footway,,797,"Quaker Way, Mansfield, NG18 1SX, East Midlands",Mansfield,East Midlands,NG18 1SX
service,,797,"Quaker Way, Mansfield, NG18 1SX, East Midlands",Mansfield,East Midlands,NG18 1SX
pedestrian,,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
pedestrian,,723,"Unit 2I-2K, Bond Street Shopping Centre, Bond Street, Chelmsford, CM1 1GH, East Of England",Chelmsford,East Of England,CM1 1GH
cycleway,Poplar Street,246,"Fishergate Point, Lower Parliament Street, Nottingham, NG1 3DB, East Midlands",Nottingham,East Midlands,NG1 3DB
footway,,246,"Fishergate Point, Lower Parliament Street, Nottingham, NG1 3DB, East Midlands",Nottingham,East Midlands,NG1 3DB
tertiary,Ludgate Hill,767,"44-46 Ludgate Hill, London, EC4M 7DE, Greater London",London,Greater London,EC4M 7DE
primary,Cockspur Street,852,"25 Cockspur Street, London, SW1Y 5BN, Greater London",London,Greater London,SW1Y 5BN
primary,Northumberland Avenue,855,"3-4 Northumberland Avenue, London, WC2N 5BY, Greater London",London,Greater London,WC2N 5BY
primary,Northumberland Avenue,855,"3-4 Northumberland Avenue, London, WC2N 5BY, Greater London",London,Greater London,WC2N 5BY
pedestrian,,153,"97 Buckingham Palace Road, London, SW1W 0RP, Greater London",London,Greater London,SW1W 0RP
primary,London Road,648,"19-20 London Road, Brighton, BN1 4JB, South East",Brighton,South East,BN1 4JB
footway,,333,"87 King Street, London, W6 9HW, Greater London",London,Greater London,W6 9HW
footway,,333,"87 King Street, London, W6 9HW, Greater London",London,Greater London,W6 9HW
primary,Finchley Road,996,"3 Golders Green Road, London, NW11 8DY, Greater London",London,Greater London,NW11 8DY
primary,Northumberland Avenue,855,"3-4 Northumberland Avenue, London, WC2N 5BY, Greater London",London,Greater London,WC2N 5BY
footway,,162,"23-24 St. Augustines Parade, Bristol, BS1 4UL, South West",Bristol,South West,BS1 4UL
pedestrian,Duchess Walk,485,"Unit g, One Tower Bridge, Tower Bridge Road, London, SE1 2HZ, Greater London",London,Greater London,SE1 2HZ
pedestrian,Still Walk,485,"Unit g, One Tower Bridge, Tower Bridge Road, London, SE1 2HZ, Greater London",London,Greater London,SE1 2HZ
primary,St Giles High Street,86,"Central St. Giles, 5 St. Giles High Street, London, WC2H 8AG, Greater London",London,Greater London,WC2H 8AG
